id,budget,original_language,original_title,popularity,production_companies,revenue,vote_average,vote_count,score
38117,17000000,en,Beastly,24.054062,"['CBS Films', ""Mel's Cite du Cinema"", 'Storefront Films']",43165571,6.0,849,6.063052837269556
9792,15000000,en,The Hills Have Eyes,35.107857,"['Fox Searchlight Pictures', 'Dune Entertainment', 'Major Studio Partners', 'Craven-Maddalena Films']",69623713,6.1,705,6.094341509348982
13778,0,en,Dickie Roberts: Former Child Star,10.149569,"['Paramount Pictures', 'Happy Madison Productions']",0,5.1,64,6.058793205886355
228203,0,en,"McFarland, USA",14.023082,"['Walt Disney Pictures', 'Mayhem Pictures']",45710059,7.4,213,6.227965386993372
41382,0,en,Lottery Ticket,9.054803,"['Cube Vision', 'Sweepstake Productions']",0,5.6,54,6.078127348804799
13960,20000000,en,ATL,5.422285,['Warner Bros.'],21170563,6.0,32,6.090594629425899
114150,17000000,en,Pitch Perfect,32.746486,['Brownstone Productions'],115350426,7.3,2247,6.756486071101532
26602,34000000,en,Summer Catch,3.960098,"['Tollin/Robbins Productions', 'Warner Bros.']",19693891,4.8,63,6.049357418154098
10223,0,en,A Simple Plan,10.178917,['Paramount Pictures'],0,6.9,187,6.166756292524045
16028,17000000,en,They,4.544216,"['Dimension Films', 'Focus Features', 'Good Machine', 'Radar Pictures']",0,4.6,74,6.0344322290724755
15639,0,en,Larry the Cable Guy: Health Inspector,2.184708,['Parallel Pictures'],0,3.3,17,6.066588441779778
16112,0,en,The Adventures of Elmo in Grouchland,3.09159,"['Columbia Pictures', ""Children's Television Workshop"", 'Jim Henson Pictures']",0,6.3,14,6.093742277520083
26390,17000000,en,Brooklyn's Finest,18.790102,"['Nu Image Films', 'Langley Productions', 'Thunder Road Productions', 'Fuqua Films', 'Millennium Films']",29536299,6.2,293,6.106994555164776
27759,17000000,en,55 Days at Peking,3.321095,"['Allied Artists Pictures', 'Samuel Bronston Productions']",10000000,6.3,36,6.096163142807406
109428,17000000,en,Evil Dead,33.912116,"['TriStar Pictures', 'Ghost House Pictures', 'FilmDistrict']",97542952,6.4,1723,6.241098499151514
23049,17000000,en,My Life in Ruins,5.787891,"['Fox Searchlight Pictures', '26 Films']",20455276,5.6,101,6.0665402675457365
9310,17000000,en,American Dreamz,7.864011,"['Universal Pictures', 'Depth of Field']",7314027,4.9,95,6.033592735532327
11411,17000000,en,Superman IV: The Quest for Peace,17.062117,"['Cannon Films', 'Warner Bros.', 'London-Cannon Films', 'Golan-Globus Productions']",19300000,4.1,318,5.798389999479782
16988,0,en,How She Move,1.782666,"['MTV Films', 'Téléfilm Canada', 'Celluloid Dreams', 'Astral Media', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Corus Entertainment', 'Movie Central Network', 'Chum Television', 'Ontario Media Development Corporation (OMDC)', 'Movie Network, The (TMN)', 'Shaw Rocket Fund', 'Canadian Television Fund', 'Harold Greenberg Fund', 'Sienna Films', 'Ontario Film and Television Tax Credit (OFTTC)', 'Canada Television and Cable Production Fund License Program (CTCPF)']",0,3.0,6,6.082112445715789
7304,17000000,en,Running Scared,19.311572,"['International Production Company', 'True Grit Productions', 'Zero Gravity Management', 'Pierce/Williams Entertainment']",9500000,7.0,331,6.23068507185314
24747,0,en,Bobby Jones: Stroke of Genius,2.897449,"['Dean River Productions', 'Bobby Jones Films LLC', 'LIFE(n)', 'McDongall Films']",0,5.5,19,6.0861140276075165
58048,17000000,en,Shanghai Surprise,0.138564,"['HandMade Films', 'Vista Organisation, The']",0,2.9,15,6.0663365678634955
1491,40000000,en,The Illusionist,36.960953,"['Michael London Productions', 'Stillking Films', 'Bob Yari Productions', ""Bull's Eye Entertainment"", 'Contagious Entertainment', 'Revolution Sun Studios']",86915017,7.1,1615,6.563487633890716
2989,17000000,en,Roar,1.15641,['American Filmworks'],2000000,5.6,19,6.0871369628934
10629,17000000,en,Veronica Guerin,9.583578,"['Jerry Bruckheimer Films', 'Touchstone Pictures']",1569918,6.8,59,6.114181614250132
255343,17000000,en,Escobar: Paradise Lost,25.112567,"['Nexus Factory', 'uFilm', 'Jaguar Films', 'Umedia', 'Chapter 2', 'Roxbury']",3758328,6.1,271,6.093177299174268
4723,17000000,en,Southland Tales,9.349386,"['Universal Pictures', 'Destination Films', 'Persistent Entertainment', 'Wild Bunch', 'Cherry Road Films LLC', 'MHF Zweite Academy Film', 'Darko Entertainment', 'Academy Films', 'Eden Roc Productions']",374743,5.2,153,6.023625687897058
10800,15000000,fr,Chasseurs de dragons,8.884405,['Futurikon'],0,6.5,129,6.1189123690546925
25763,17000000,en,Damnation Alley,2.215261,['Twentieth Century Fox Film Corporation'],8720000,5.0,27,6.076363350958616
79694,17000000,en,The Apparition,6.385234,"['StudioCanal', 'Dark Castle Entertainment', 'Warner Bros.', 'Studio Babelsberg Motion Pictures']",9627492,4.5,140,5.979502726889508
4032,16500000,en,My Girl,20.935169,"['Columbia Pictures', 'Imagine Entertainment']",0,7.0,428,6.263611099046153
18615,16800000,en,Fur: An Imaginary Portrait of Diane Arbus,4.358255,"['River Road Entertainment', 'Edward R. Pressman Film', 'Iron Film']",2281089,5.8,73,6.081012972103276
10673,15000000,en,Wall Street,24.898687,['Twentieth Century Fox Film Corporation'],43848069,7.0,546,6.300053763998574
4584,16500000,en,Sense and Sensibility,20.898711,"['Columbia Pictures Corporation', 'Mirage Enterprises']",135000000,7.2,352,6.2702009655214574
2977,16500000,en,Becoming Jane,18.236284,"['Ecosse Films', '2 Entertain', 'Bueprint Pictures']",37311672,6.9,317,6.210980882842258
10760,16500000,en,Sydney White,10.74648,"['Morgan Creek Productions', 'Clifford Werber Productions', 'SW7D Productions']",13620075,6.0,236,6.081685400539048
11093,16500000,en,House of Sand and Fog,12.102725,"['DreamWorks SKG', 'Cobalt Media Group', 'Bisgrove Entertainment']",16942795,7.0,199,6.180842345576815
207,16400000,en,Dead Poets Society,55.458584,"['Touchstone Pictures', 'Silver Screen Partners IV']",235860116,8.1,2705,7.287570584777523
8467,16000000,en,Dumb and Dumber,35.777067,"['New Line Cinema', 'Motion Picture Corporation of America (MPCA)']",247275374,6.5,1859,6.2972218842641325
639,16000000,en,When Harry Met Sally...,18.430419,"['Castle Rock Entertainment', 'Nelson Entertainment']",92823546,7.3,950,6.503675295824918
24226,16000000,en,The Verdict,7.980632,['Twentieth Century Fox Film Corporation'],53977250,7.4,131,6.179165326941303
9285,16000000,en,Road Trip,14.759948,"['DreamWorks SKG', 'The Montecito Picture Company']",119754278,5.9,542,6.048415474238868
14709,0,en,Varsity Blues,9.229999,"['Paramount Pictures', 'MTV Films']",0,6.0,122,6.08643552074995
74643,15000000,en,The Artist,29.943316,"['France 3 Cinéma', 'La Petite Reine', 'Studio 37', 'uFilm', 'Jouror Productions', 'La Classe Américaine', 'JD Prod']",133432856,7.3,1049,6.530978802686915
13788,16000000,en,The Unborn,15.788784,"['Rogue Pictures', 'Phantom Four', 'Platinum Dunes', 'Relativity Media']",76514050,4.8,365,5.878119358663067
83666,16000000,en,Moonrise Kingdom,41.083914,"['Scott Rudin Productions', 'Indian Paintbrush', 'Focus Features', 'American Empirical Pictures', 'Moonrise']",68263166,7.6,1662,6.808092845068622
10781,16000000,en,The Texas Chainsaw Massacre: The Beginning,21.380635,"['New Line Cinema', 'Next Entertainment', 'Platinum Dunes', 'Vortex/Henkel/Hooper', 'Texas Chainsaw Productions']",0,5.9,402,6.057689785251831
318850,18500000,en,The Young Messiah,1.884558,['Focus Features'],6490401,6.4,30,6.097114212630166
13908,0,en,The Master of Disguise,4.382761,"['Columbia Pictures', 'Revolution Studios', 'Happy Madison Productions']",0,3.7,78,5.99480703134951
1417,19000000,es,El laberinto del fauno,90.809408,"['Estudios Picasso', 'Esperanto Filmoj', 'Tequila Gang']",83258226,7.6,3041,7.0318990439148665
39180,0,en,See Spot Run,6.579017,"['Village Roadshow Pictures', 'NPV Entertainment', 'Robert Simonds Productions', 'Warner Bros.', 'Spot Pictures']",0,4.8,44,6.0619678043339364
16161,16000000,en,Baby Boy,7.854989,"['Columbia Pictures', 'New Deal Productions']",29381649,7.4,55,6.130161716952679
49950,16000000,en,The Roommate,11.807269,"['Vertigo Entertainment', 'Screen Gems']",40492759,5.3,224,6.006132755468484
10956,17700000,en,Joe Dirt,15.976335,"['Columbia Pictures', 'Happy Madison Productions']",30987695,5.5,242,6.023287922937032
9594,15000000,en,Double Impact,10.484642,['Stone Group Pictures'],30102717,5.3,215,6.009227717384923
4638,12000000,en,Hot Fuzz,38.623178,"['Universal Pictures', 'Big Talk Productions', 'StudioCanal', 'GAGA', 'Working Title Films']",80573774,7.4,2199,6.80449006659687
13972,16000000,en,The Women,8.8321,['New Line Cinema'],50007546,4.6,96,6.01811838031338
5038,15000000,en,Vicky Cristina Barcelona,32.758254,"['The Weinstein Company', 'Gravier Productions', 'Antena 3 Films', 'Televisió de Catalunya (TV3)', 'Antena 3 Televisión', 'Mediapro']",96408652,6.7,1020,6.309070877021481
13491,25000000,sv,Arn: Tempelriddaren,6.091033,"['Danmarks Radio (DR)', 'Telepool', 'AMC Pictures', 'TV4 Sweden', 'SF Norge', 'Molinare Studios', 'Yleisradio (YLE)', 'Svensk Filmindustri (SF)', 'Juonifilmi', 'TV2 Norge', 'Film i Väst', 'Soundchef Studios', 'Arion Communications Ltd.', 'Dagsljus Filmequipment', 'Sheba Films', 'Sandline Production', 'Europa Film Sound Production']",0,6.4,76,6.104392078394381
10571,16000000,en,Boys and Girls,9.119797,['Punch 21 Productions'],20627372,5.4,103,6.055448745687752
10994,0,en,White Oleander,9.423866,"['Pandora Filmproduktion', 'John Wells Productions', 'Gaylord Films', 'Warner Bros.', 'Oleandor Productions']",0,7.2,108,6.153641694861386
19994,16000000,en,Jennifer's Body,32.257414,"['Dune Entertainment', 'Fox Atomic']",31556061,5.3,837,5.844340358405548
25166,16000000,en,Drowning Mona,3.021835,"['Code Entertainment', 'Neverland Films']",15427192,5.4,43,6.076351756605826
30890,16000000,en,Radio Days,7.612849,['Orion Pictures'],0,7.0,127,6.150833517288187
23169,20000000,en,Remember Me,36.764666,['Summit Entertainment'],0,6.9,948,6.367014138270958
17403,0,en,How to Deal,3.199784,"['Golden Mean', 'Focus Features', 'Radar Pictures']",0,5.7,42,6.083412143628059
12120,20000000,en,My Stepmother is an Alien,9.455596,"['Weintraub Entertainment Group', 'The Catalina Production Group']",13854000,5.3,131,6.039478112561288
9800,26000000,en,Philadelphia,44.301745,"['TriStar Pictures', 'Clinica Estetico']",206678440,7.6,988,6.619249998187872
1090,16000000,en,The Thirteenth Floor,19.890428,"['Columbia Pictures', 'Centropolis Film Productions']",18564088,6.8,378,6.212889458075348
18475,16000000,en,The Cookout,0.830596,['Cookout Productions'],12,4.6,10,6.084098785370159
40160,0,en,Meteor,2.637355,"['Palladium Productions', 'American International Pictures (AIP)', 'Meteor Joint Venture']",0,5.1,36,6.073115767647355
18074,0,en,Duets,2.25453,"['Hollywood Pictures', 'Beacon Pictures', 'Seven Arts Pictures']",0,5.5,34,6.081418604399809
9689,16000000,en,Hollywood Ending,8.711782,['DreamWorks SKG'],0,6.4,113,6.109997025150252
9781,6500000,en,Detroit Rock City,5.700333,"['New Line Cinema', 'Base 12 Productions', 'Corrupter Production Service Ltd.', 'Takoma Entertainment', 'KISS Nation']",4217115,6.7,100,6.123528783985865
8009,16000000,en,Highlander,29.253833,"['Davis-Panzer Productions', 'Thorn EMI Screen Entertainment']",5900000,6.8,624,6.271543289018113
3877,16000000,en,Things We Lost in the Fire,8.842869,"['DreamWorks SKG', 'Neal Street Productions', 'DreamWorks Pictures', 'Province of British Columbia Production Services Tax Credit']",2849142,6.7,90,6.120539408254616
8854,16000000,en,Steel,2.848727,"['Quincy Jones-David Salzman Entertainment', 'Warner Bros.', 'DC Entertainment']",1686429,4.3,48,6.046569229685222
152599,16000000,en,The Immigrant,13.832464,"['Kingsgate Films', 'Worldview Entertainment']",5867686,6.2,250,6.10507958000297
18840,0,en,The White Countess,4.488547,"['Sony Pictures Classics', 'Shanghai Film Group', 'Merchant Ivory Productions']",0,6.9,21,6.101295146218244
68727,20000000,en,Trance,38.802415,"['Cloud Eight Films', 'Pathé', 'Decibel Films', 'Film4']",24261569,6.5,956,6.231694887946681
12657,16000000,en,Soul Plane,9.400404,['Metro-Goldwyn-Mayer (MGM)'],14822346,4.7,108,6.014924062308982
8265,11000000,fr,Bienvenue chez les ch'tis,18.923181,"['Centre National de la Cinématographie', 'TF1 Films Productions', 'Pathé Renn Productions', 'Hirsch', 'Canal+', 'CinéCinéma', 'Région Nord-Pas-de-Calais', 'Les Productions du Chicon', 'Centre Régional des Ressources Audiovisuelles (CRRAV)']",53191886,6.8,615,6.26960470974085
12410,0,en,Good,2.397987,[],0,6.3,29,6.095399054770377
34647,13000000,en,Enter the Void,20.39955,"['BIM Distribuzione', 'Wild Bunch']",754249,7.2,387,6.284824388819179
73935,16000000,en,Vamps,7.251897,"['Lucky Monkey Pictures', 'Red Hour Films']",0,4.8,91,6.031226388969732
28178,16000000,en,Hachi: A Dog's Tale,43.217089,"['Grand Army Entertainment', 'Scion Films', 'Inferno Distribution', 'Stage 6 Films', 'Hachiko', 'Opperman Viner Chrystyn Entertainment']",47801389,7.7,1717,6.8686359326315465
185567,16000000,en,Zulu,14.529496,"['Eskwad', 'M6 Films', 'Canal+', 'Pathé', 'Ciné+', 'Lobster Tree', 'W9']",0,6.7,172,6.144174390607939
264656,16000000,en,The Homesman,20.59148,"['The Javelina Film Company', 'EuropaCorp', 'Ithaca Pictures']",3442853,6.4,258,6.1300554259102285
35696,15600000,en,Juwanna Mann,2.244947,"['Warner Bros.', 'Morgan Creek Productions']",0,4.2,20,6.071808111751077
16351,0,en,Ararat,1.326264,"['Alliance Atlantis Communications', 'Serendipity Point Films', 'Ego Film Arts']",0,5.7,16,6.088787853148298
38717,0,en,Madison,0.212108,[],0,5.3,3,6.090880957357554
18777,15500000,en,Slow Burn,6.630856,"['Sidney Kimmel Entertainment', 'Greenestreet Films', 'Longfellow Pictures', 'Bonnie Timmermann Productions']",1237615,5.5,16,6.08706222760904
2110,15300000,fr,Wasabi,18.20957,"['Canal Plus', 'TF1 Films Productions', 'Tobis', 'Destiny', 'EuropaCorp']",0,6.2,283,6.106556139755917
9035,15500000,en,Slither,17.327279,['Universal Pictures'],0,6.3,317,6.122737401353903
90,15000000,en,Beverly Hills Cop,29.843818,"['Paramount Pictures', 'Eddie Murphy Productions']",316360478,6.8,961,6.335160461126742
771,18000000,en,Home Alone,2.186927,"['Twentieth Century Fox Film Corporation', 'Hughes Entertainment']",476684675,7.1,2414,6.664295032188457
12154,0,es,Three Men and a Baby,12.335827,"['Touchstone Pictures', 'Interscope Communications']",0,5.8,253,6.056827099014154
9576,21000000,en,Tootsie,20.818567,"['Columbia Pictures Corporation', 'Mirage Enterprises', 'Punch Productions', 'Delphi Films', 'The Criterion Collection']",177200000,6.9,421,6.242696377302914
744,15000000,en,Top Gun,58.900647,['Paramount Pictures'],356830601,6.7,1698,6.384019962356691
146,17000000,zh,卧虎藏龙,45.742254,"['Sony Pictures Classics', 'China Film Co-Production Corporation', 'Columbia Pictures Film Production Asia', 'Good Machine', 'EDKO Film', 'Asia Union Film & Entertainment Ltd.', 'United China Vision', 'Zoom Hunt International Productions Company Ltd.']",213525736,7.2,927,6.463530843595213
14,15000000,en,American Beauty,80.878605,"['DreamWorks SKG', 'Jinks/Cohen Company']",356296601,7.9,3313,7.254833287043949
45269,15000000,en,The King's Speech,54.053576,"['The Weinstein Company', 'UK Film Council', 'Bedlam Productions', 'See-Saw Films', 'Aegis Film Fund', 'FilmNation Entertainment', 'Momentum Pictures', 'Molinare Investment']",414211549,7.6,2752,6.996132841338053
9493,15000000,en,Twins,17.638286,['Universal Pictures'],216614388,5.7,559,6.000729204504131
22556,15000000,en,The Yellow Handkerchief,3.803495,['area japan'],317000,6.4,52,6.100639121285549
873,15000000,en,The Color Purple,17.571533,"['Amblin Entertainment', 'The Guber-Peters Company', 'Warner Bros.']",146292009,7.7,338,6.3418710691408755
33196,16000000,ko,해운대,4.628525,"['Polygon Entertainment', 'CJ Entertainment', 'Doosabu Film']",11301649,6.5,48,6.102548873451125
205596,14000000,en,The Imitation Game,145.364591,"['Black Bear Pictures', 'Bristol Automotive']",233555708,8.0,5723,7.536150474102442
10765,0,en,Private Benjamin,12.18838,['Warner Bros.'],0,6.0,102,6.087326424901155
16769,15000000,en,Coal Miner's Daughter,3.826685,['Universal Pictures'],67182787,7.2,67,6.13112637497544
33217,15000000,en,Diary of a Wimpy Kid,21.095489,"['Dune Entertainment', 'Color Force', 'Dayday Films']",75700498,5.9,355,6.061068749374579
132232,15000000,en,Mama,47.455148,"['Universal Pictures', 'Toma 78', 'De Milo']",146497771,6.0,1401,6.052308512341237
11153,15000000,en,National Lampoon's Vacation,22.838834,['Warner Bros.'],61399552,7.1,410,6.27595098509082
208134,15000000,en,Jackass Presents: Bad Grandpa,27.165222,"['Paramount Pictures', 'MTV Films', 'Dickhouse Productions']",151831537,6.0,680,6.0672840672165655
1165,15000000,en,The Queen,19.113278,"['BIM Distribuzione', 'Granada Film Productions', 'Scott Rudin Productions', 'Pathé Renn Productions', 'Pathé Pictures International', 'Canal+', 'Future Films', 'France 3 Cinema']",123384128,6.8,338,6.202098968424095
4011,15000000,en,Beetlejuice,58.553213,"['Geffen Company, The', 'Warner Bros.']",73326666,7.1,1444,6.535537471020657
17202,15000000,en,Why Did I Get Married?,2.005111,['Lions Gate Films'],55184721,6.1,33,6.092309605043391
9587,18000000,en,Little Women,16.418639,['Columbia Pictures'],0,7.0,215,6.187225184999611
65086,17000000,en,The Woman in Black,43.675191,"['Hammer Film Productions', 'UK Film Council', 'Alliance Films', 'Film i Väst', 'Talisman Productions', 'Cross Creek Pictures', 'Exclusive Media Group', 'Filmgate Films']",127730736,6.1,1206,6.095272695729274
10053,15000000,en,When a Stranger Calls,4.688212,"['Davis Entertainment', 'Screen Gems']",66966987,5.4,268,6.004105675502375
11870,15000000,en,Big Fat Liar,9.125594,['Universal Pictures'],52970014,5.6,197,6.0445358135394525
11778,15000000,en,The Deer Hunter,19.786392,"['Universal Pictures', 'EMI Films Ltd.']",50000000,7.8,921,6.662190401854824
586,15000000,en,Wag the Dog,13.581966,"['New Line Cinema', 'Tribeca Productions', 'Baltimore Pictures']",64256513,6.7,270,6.170009578295486
